Number,GROWTH,FITNESS,Before_Start_Generation,Before_Start,Start_Generation,Start,Actual_Start_Generation,Before_Stop_Generation,Before_Stop,Stop_Generation,Stop,Actual_Stop_Generation,Timed_Gens_Tester,Actual_Timed_Gens,
12,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
9,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
10,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
11,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
12,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
1,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
2,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
3,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
4,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
5,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
6,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
7,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
8,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
9,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
10,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
11,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
12,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
1,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
2,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
3,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
4,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
5,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
6,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
7,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
8,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
9,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
10,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
11,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
12,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
13,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
14,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
15,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
16,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
17,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
18,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
19,8,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
0,8,0.85,63,0.469109,64,0.500753,63.97620402,296,0.471206,297,0.50452,296.8643213,233,232.8881173,
1,8,0.85,63,0.482193,64,0.51748,63.50463343,0,0,0,0,300,300,300,
2,8,0.85,64,0.490854,65,0.516325,64.35907503,0,0,0,0,300,300,300,
3,8,0.85,92,0.486506,93,0.5159,92.45907328,0,0,0,0,300,300,300,
4,8,0.85,100,0.498656,101,0.50351,100.276885,0,0,0,0,300,300,300,
5,8,0.85,42,0.497539,43,0.502493,42.49677029,0,0,0,0,300,300,300,
6,8,0.85,56,0.498711,57,0.539334,56.03173079,0,0,0,0,300,300,300,
7,8,0.85,65,0.466643,66,0.503788,65.89802127,0,0,0,0,300,300,300,
8,8,0.85,66,0.48091,67,0.50452,66.8085557,0,0,0,0,300,300,300,
9,8,0.85,69,0.499646,70,0.52248,69.0155032,0,0,0,0,300,300,300,
10,8,0.85,66,0.465058,67,0.511803,66.74750241,0,0,0,0,300,300,300,
11,8,0.85,76,0.478571,77,0.506812,76.75879041,0,0,0,0,300,300,300,
12,8,0.85,70,0.463592,71,0.505821,70.86215634,0,0,0,0,300,300,300,
13,8,0.85,73,0.480559,74,0.502131,73.90121454,0,0,0,0,300,300,300,
14,8,0.85,57,0.497489,58,0.510014,57.20047904,0,0,0,0,300,300,300,
15,8,0.85,75,0.472342,76,0.527293,75.50332114,0,0,0,0,300,300,300,
16,8,0.85,64,0.495856,65,0.501734,64.7050017,0,0,0,0,300,300,300,
17,8,0.85,77,0.485753,78,0.525035,77.3626852,0,0,0,0,300,300,300,
18,8,0.85,61,0.484418,62,0.502648,61.85474493,0,0,0,0,300,300,300,
19,8,0.85,53,0.479167,54,0.50171,53.92414497,0,0,0,0,300,300,300,
0,8,0.9,34,0.490333,35,0.501913,34.83480138,176,0.495696,177,0.530802,176.1226001,142,141.2877987,
1,8,0.9,30,0.463462,31,0.522483,30.61906779,174,0.479874,175,0.516869,174.5440195,144,143.9249517,
2,8,0.9,28,0.48631,29,0.521942,28.38420521,176,0.496653,177,0.511889,176.2196771,148,147.8354719,
3,8,0.9,27,0.484555,28,0.529677,27.34229422,184,0.490968,185,0.527927,184.2443789,157,156.9020847,
4,8,0.9,35,0.480063,36,0.503862,35.83772427,175,0.484203,176,0.508608,175.6472854,140,139.8095611,
5,8,0.9,29,0.461104,30,0.500639,29.98383711,170,0.496642,171,0.534357,170.0890362,141,140.1051991,
6,8,0.9,27,0.462245,28,0.503783,27.90892677,180,0.470915,181,0.503927,180.8810433,153,152.9721165,
7,8,0.9,30,0.490456,31,0.514666,30.39421727,175,0.477216,176,0.503686,175.860748,145,145.4665308,
8,8,0.9,27,0.47069,28,0.517366,27.62794584,182,0.497721,183,0.519205,182.1060789,155,154.4781331,
9,8,0.9,30,0.475193,31,0.50495,30.83365259,198,0.496424,199,0.536716,198.0887521,168,167.2550995,
10,8,0.9,30,0.495232,31,0.531922,30.12995367,174,0.487205,175,0.509019,174.5865499,144,144.4565963,
11,8,0.9,31,0.480533,32,0.511286,31.63301141,199,0.484035,200,0.525377,199.386169,168,167.7531576,
12,8,0.9,36,0.471154,37,0.501621,36.94679489,193,0.460729,194,0.508828,193.8164619,157,156.869667,
13,8,0.9,34,0.485673,35,0.501696,34.89415216,186,0.498997,187,0.520944,186.045701,152,151.1515489,
14,8,0.9,33,0.465296,34,0.506393,33.8444412,186,0.496871,187,0.517834,186.149263,153,152.3048218,
15,8,0.9,31,0.487582,32,0.500317,31.97510797,167,0.474022,168,0.50303,167.8955461,136,135.9204381,
16,8,0.9,27,0.455196,28,0.501003,27.97810378,176,0.471198,177,0.500606,176.9793934,149,149.0012896,
17,8,0.9,34,0.477305,35,0.523174,34.49477861,190,0.48929,191,0.513851,190.4360572,156,155.9412786,
18,8,0.9,31,0.493026,32,0.502881,31.70766109,187,0.468085,188,0.503963,187.8895423,156,156.1818813,
19,8,0.9,24,0.477564,25,0.5,25,149,0.479956,150,0.528179,149.4156523,125,124.4156523,
0,8,0.95,19,0.486301,20,0.503953,19.77605937,113,0.499032,114,0.541237,113.0229357,94,93.2468763,
1,8,0.95,21,0.497134,22,0.517952,21.13766932,125,0.491979,126,0.503942,125.670484,104,104.5328147,
2,8,0.95,22,0.484967,23,0.539817,22.27407475,119,0.476721,120,0.524966,119.4825163,97,97.20844157,
3,8,0.95,23,0.464286,24,0.515448,23.69805715,121,0.489078,122,0.522086,121.3308895,98,97.63283233,
4,8,0.95,25,0.482003,26,0.529936,25.37546158,124,0.481698,125,0.525202,124.4206969,99,99.04523537,
5,8,0.95,19,0.468497,20,0.5,20,116,0.492488,117,0.515481,116.3267081,97,96.32670813,
6,8,0.95,21,0.483957,22,0.507266,21.68827492,117,0.479864,118,0.509017,117.6907008,96,96.00242587,
7,8,0.95,24,0.488636,25,0.516554,24.40704922,125,0.49834,126,0.546479,125.0344835,101,100.6274343,
8,8,0.95,21,0.473834,22,0.518688,21.58335934,123,0.48088,124,0.502188,123.8973156,102,102.3139562,
9,8,0.95,21,0.478025,22,0.509191,21.7050953,119,0.472359,120,0.505587,119.8318587,98,98.12676338,
10,8,0.95,22,0.470644,23,0.5,23,127,0.483357,128,0.521365,127.4378815,105,104.4378815,
11,8,0.95,21,0.49664,22,0.51206,21.21789883,124,0.499358,125,0.554377,124.0116687,103,102.7937699,
12,8,0.95,22,0.468306,23,0.503871,22.89115704,120,0.475633,121,0.504765,120.8364342,98,97.94527713,
13,8,0.95,21,0.493527,22,0.531131,21.17213594,120,0.49691,121,0.50323,120.4889241,99,99.31678811,
14,8,0.95,23,0.484795,24,0.582879,23.15502019,124,0.474497,125,0.501578,124.9417304,101,101.7867102,
15,8,0.95,19,0.465726,20,0.517185,19.66604481,126,0.475313,127,0.515235,126.6183808,107,106.952336,
16,8,0.95,24,0.494771,25,0.548111,24.0980315,124,0.475175,125,0.526786,124.4810021,100,100.3829706,
17,8,0.95,20,0.497718,21,0.505556,20.2911457,125,0.495289,126,0.53201,125.1282917,105,104.837146,
18,8,0.95,25,0.493639,26,0.528633,25.18177402,129,0.4827,130,0.520745,129.4547247,104,104.2729506,
19,8,0.95,22,0.485158,23,0.526885,22.35569296,116,0.456425,117,0.506,116.8789713,94,94.5232783,
0,8,1,16,0.47482,17,0.500559,16.97828198,94,0.489964,95,0.528784,94.25852653,78,77.28024455,
1,8,1,18,0.486658,19,0.530012,18.30774554,95,0.465809,96,0.51538,95.68973795,77,77.38199241,
2,8,1,17,0.485679,18,0.531962,17.30942247,88,0.451211,89,0.509718,88.83390022,71,71.52447775,
3,8,1,15,0.486078,16,0.505196,15.72821425,89,0.486164,90,0.555222,89.20035333,74,73.47213908,
4,8,1,16,0.482517,17,0.537794,16.31627983,90,0.4773,91,0.507246,90.75803112,74,74.4417513,
5,8,1,16,0.464147,17,0.527703,16.56411668,89,0.470238,90,0.514741,89.6687639,73,73.10464722,
6,8,1,18,0.470238,19,0.508653,18.77474945,90,0.476081,91,0.503571,90.87009822,72,72.09534877,
7,8,1,17,0.476562,18,0.519786,17.54224505,94,0.487877,95,0.502475,94.83045623,77,77.28821118,
8,8,1,18,0.491084,19,0.557012,18.13523844,89,0.473391,90,0.511743,89.69380997,71,71.55857153,
9,8,1,16,0.469805,17,0.526529,16.53231436,94,0.479288,95,0.511935,94.63442276,78,78.1021084,
10,8,1,18,0.483811,19,0.510702,18.60202298,95,0.486216,96,0.51938,95.41563141,77,76.81360843,
11,8,1,16,0.490012,17,0.532596,16.23454819,93,0.495541,94,0.508025,93.35717719,77,77.122629,
12,8,1,17,0.475694,18,0.527295,17.47103738,93,0.491156,94,0.519254,93.3147555,76,75.84371812,
13,8,1,15,0.48369,16,0.540151,15.28887196,87,0.463828,88,0.50915,87.79811129,72,72.50923933,
14,8,1,16,0.483087,17,0.526687,16.38791284,94,0.485743,95,0.529449,94.32620235,78,77.93828951,
15,8,1,18,0.49553,19,0.532557,18.12072272,92,0.481311,93,0.51493,92.55590589,74,74.43518317,
16,8,1,16,0.466428,17,0.5,17,94,0.481481,95,0.533744,94.35434246,78,77.35434246,
17,8,1,16,0.494543,17,0.512161,16.30974004,95,0.493734,96,0.509873,95.38825206,79,79.07851202,
18,8,1,15,0.496571,16,0.514573,15.19047884,91,0.464465,92,0.52036,91.63574559,76,76.44526676,
19,8,1,16,0.478704,17,0.522251,16.48903484,90,0.484903,91,0.523558,90.3905575,74,73.90152266,
0,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.5,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.55,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.6,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.65,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.7,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.75,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
1,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
2,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
3,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
4,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
5,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
6,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
7,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
8,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
9,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
10,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
11,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
12,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
13,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
14,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
15,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
16,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
17,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
18,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
19,8.5,0.8,0,0,0,0,300,0,0,0,0,300,300,300,
0,8.5,0.85,83,0.480418,84,0.515873,83.55230574,0,0,0,0,300,300,300,
1,8.5,0.85,54,0.496976,55,0.507114,54.29828369,0,0,0,0,300,300,300,
2,8.5,0.85,67,0.484249,68,0.502937,67.84284033,0,0,0,0,300,300,300,
3,8.5,0.85,62,0.482886,63,0.529582,62.3664982,0,0,0,0,300,300,300,
4,8.5,0.85,61,0.48386,62,0.506767,61.70458812,0,0,0,0,300,300,300,
5,8.5,0.85,52,0.472329,53,0.503058,52.90048488,0,0,0,0,300,300,300,
6,8.5,0.85,77,0.488821,78,0.503099,77.78295279,0,0,0,0,300,300,300,
7,8.5,0.85,52,0.492962,53,0.509938,52.4145853,0,0,0,0,300,300,300,
8,8.5,0.85,63,0.488276,64,0.507877,63.59813275,0,0,0,0,300,300,300,
9,8.5,0.85,59,0.484765,60,0.517167,59.47018703,0,0,0,0,300,300,300,
10,8.5,0.85,54,0.498077,55,0.502003,54.48981151,0,0,0,0,300,300,300,
11,8.5,0.85,70,0.493519,71,0.505814,70.52712485,0,0,0,0,300,300,300,
12,8.5,0.85,82,0.494544,83,0.507833,82.41056513,0,0,0,0,300,300,300,
13,8.5,0.85,56,0.495028,57,0.504405,56.53023355,0,0,0,0,300,300,300,
14,8.5,0.85,72,0.487248,73,0.510925,72.53858175,0,0,0,0,300,300,300,
15,8.5,0.85,81,0.484812,82,0.504082,81.78816814,0,0,0,0,300,300,300,
16,8.5,0.85,51,0.47724,52,0.504534,51.8338829,0,0,0,0,300,300,300,
17,8.5,0.85,75,0.494429,76,0.528914,75.1615485,0,0,0,0,300,300,300,
18,8.5,0.85,64,0.49781,65,0.503957,64.35627135,0,0,0,0,300,300,300,
19,8.5,0.85,50,0.499663,51,0.504571,50.06866341,0,0,0,0,300,300,300,
0,8.5,0.9,28,0.481081,29,0.500744,28.96216244,180,0.492701,181,0.528689,180.2028176,152,151.2406552,
1,8.5,0.9,30,0.462963,31,0.504043,30.90158228,168,0.49443,169,0.500986,168.8496034,138,137.9480211,
2,8.5,0.9,36,0.471181,37,0.514074,36.67188119,181,0.471077,182,0.523052,181.5564791,145,144.8845979,
3,8.5,0.9,31,0.480537,32,0.516879,31.53555115,189,0.472973,190,0.500676,189.9755983,158,158.4400472,
4,8.5,0.9,36,0.498638,37,0.515385,36.081328,185,0.478359,186,0.502315,185.9033645,149,149.8220365,
